id,yr,gr_id,flag_id,fleet_id,ez_id,days,skj_c,yft_c,bet_c,days_arch,skj_arch_c,yft_arch_c,bet_arch_c,alb_c,bum_c,blm_c,mls_c,swo_c
7615,2012,L,TV,,I2,3.591,0,0.51954117,1.55986688,0,0,0,0,0.150597,0.13821306,0,0,0.0215346
7616,2012,L,TV,,I4,521.961,0,17.47163922,350.2855629,0,0,0,0,3.15854805,7.36750386,0.00918685,1.6669797,6.22549668
7617,2012,L,TV,,I5,11.853,0,0.34756878,4.83248128,0,0,0,0,0.0281097,0.047991,0,0.07888805,0.02936564
7618,2012,L,TV,,PX,352.55,0,48.37806252,194.362432,0,0,0,0,28.88474385,25.10863722,0.00838594,0.44609315,9.56827498
7619,2012,L,TV,,TK,343.26,0,93.65606484,212.660096,0,0,0,0,134.4059172,29.536242,0.01168378,1.3251315,6.77561128
7620,2012,L,TV,,TV,615.545,0,206.2283542,236.3232678,0,0,0,0,234.3931076,15.15732444,0.93663432,0.91378665,5.46786522
7621,2012,L,TW,DW,CK,4,0,0.285,1.264,0,0,0,0,0.408,0.09,0,0,0.025
7622,2012,L,TW,DW,GL,13,0,5.266,13.417,0,0,0,0,0.325,1.56,0,0.035,1.381
7623,2012,L,TW,DW,H4,14,0,2.667,0.977,0,0,0,0,3.375,0.537,0,0,0.008
7624,2012,L,TW,DW,H5,195,4.649,40.112,80.585,0,0,0,0,5.681,7.97,0,0.712,15.265
7625,2012,L,TW,DW,I2,333,1.845,36.951,62.337,0,0,0,0,29.249,20.998,0.209,0.164,4.005
7626,2012,L,TW,DW,I4,5856.619,101.8289989,112.9145,2077.359971,0,0,0,0,0,378.7695098,2.4035,114.7674988,545.2704934
7831,2012,S,NZ,,PX,88,1914.226,469.929,243.392,0,0,0,0,0,1.18581287,0.21560234,0,0
7627,2012,L,TW,DW,I5,5856.619,101.8289989,112.9145,2077.359971,0,0,0,0,0,378.7695098,2.4035,114.7674988,545.2704934
7628,2012,L,TW,DW,I6,1105.141,0,0,0,0,0,0,0,1990.299676,0,0,0,0
7629,2012,L,TW,DW,I7,8.577,0,0,0,0,0,0,0,2432.588493,0,0,0,0
7630,2012,L,TW,DW,I8,32,0.095,1.856,1.438,0,0,0,0,6.249,0.76,0,0.02,0.044
7631,2012,L,TW,DW,LN,2572,2.258,333.229,1087.256,0,0,0,0,135.77,103.062,0.941,17.175,180.667
7632,2012,L,TW,DW,PG,516,0.08,307.595,1.407,0,0.00287052,11.03696842,0.050485263,109.849,16.741,0.52,0.17,1.755
7633,2012,L,TW,DW,PX,200,0,88.634,126.676,0,0,0,0,28.109,17.277,0,0.2,10.26
7634,2012,L,TW,DW,SB,1963,1.315,1004.345,229.877,0,0.001083473,0.827514194,0.189403522,893.375,47.429,0.472,0.889,14.031
7635,2012,L,TW,DW,TV,23,0.1,0.677,8.988,0,0,0,0,0.086,0.403,0,0,0.537
7636,2012,L,TW,DW,VU,56,0,11.554,1.058,0,0,0,0,20.636,0.634,0.051,0.1,0.481
7637,2012,L,TW,OD,I6,2140.917,0,2094.9,182.7,0,0,0,0,291.5,820.5,42.6,101.7,1018.8
7638,2012,L,TW,OD,PH,1265.333,0,1396.6,121.8,0,0,0,0,0,547,28.4,67.8,679.2
7639,2012,L,TW,OD,TW,3406.25,0,3491.5,304.5,0,0,0,0,291.5,1367.5,71,169.5,1698
7640,2012,L,TW,OS,CK,324,1.102,31.941,30.579,0,0,0,0,310.933,11.685,0,0.325,0.975
7641,2012,L,TW,OS,FJ,1,0,0.06,0.176,0,0,0.06,0.176,0.415,0.035,0,0,0
7642,2012,L,TW,OS,FM,2057,0,259.76,639.952,0,0,0,0,5.698,177.28,0.04,0.445,35.845
7643,2012,L,TW,OS,GL,38,0,19.487,10.487,0,0,0,0,5.596,1.144,0,0,0.576
7644,2012,L,TW,OS,H4,72,0,6.866,10.656,0,0,0,0,20.862,3.206,0,0,0.821
7645,2012,L,TW,OS,I1,8816.76,141.5568,2274.061079,1041.0862,0,0,0,0,0.03,1071.097986,112.9813987,61.38579929,203.323403
7646,2012,L,TW,OS,I2,1063,0.638,197.969,244.884,0,0,0,0,3867.382921,40.123,3.117,0.065,14.965
7647,2012,L,TW,OS,I3,3778.611,60.6672,974.5976051,446.1798,0,0,0,0,3.99,459.0419938,48.42059945,26.3081997,87.13860129
7648,2012,L,TW,OS,I4,30,0,3.29,7.313,0,0,0,0,1.04,1.255,0,0.08,0.301
7649,2012,L,TW,OS,I5,23,0.3,0.275,0.95,0,0,0,0,23.725,2.41,0,0,0.65
7650,2012,L,TW,OS,I7,6,0.04,0.03,0.27,0,0,0,0,7.65,0.67,0,0,0
7651,2012,L,TW,OS,I8,46,0.006,6.254,0.91,0,0,0,0,18.589,0.49,0,0,0.305
7652,2012,L,TW,OS,I9,35,0.56,1.87,3.615,0,0,0,0,40.773,1.38,0,0,0.105
7653,2012,L,TW,OS,ID,239,0,59.385,34.305,0,0,0,0,0,0.06,0,0,0
7654,2012,L,TW,OS,MH,369,0,62.05,127.43,0,0,0,0,28.24,26.574,2.08,0,1.579
7655,2012,L,TW,OS,PG,12,0,3.49,2.715,0,0,0,0,1.961,0.055,0.01,0,0.11
7656,2012,L,TW,OS,PH,1,0,0.294,0.058,0,0,0,0,0,0,0,0,0
7657,2012,L,TW,OS,PW,6490,0,886.388,1243.176,0,0,0,0,0.413,3.621,0,0.06,12.694
7658,2012,L,TW,OS,PX,331,0,139.848,116.894,0,0,0,0,157.846,22.282,0,0.04,5.034
7659,2012,L,TW,OS,SB,5244,3.837,2462.785,494.466,0,0.016066637,10.3123982,2.07047318,2355.969,142.225,13.106,2.032,32.875
7660,2012,L,TW,OS,TO,1401,2.4,310.844,113.358,0,0,0,0,699.507,75.155,2.95,8.666,26.132
7661,2012,L,TW,OS,VU,858,2.893,204.455,45.54,0,0,0,0,371.38,14.21,2.295,1.593,6.571
7662,2012,L,US,AS,AS,4368.771,268.9440246,435.2490644,703.6910103,0,0,0,0,2415.904952,64.94090466,1.62682718,57.35820911,34.99898168
7663,2012,L,US,AS,CK,1025.825,75.5551621,148.9458364,643.6897452,0,0,0,0,649.6929641,17.28794922,0.37317282,0.45522409,11.84806168
7664,2012,L,US,AS,H4,11.445,0.04043314,1.6070028,4.30234382,0,0,0,0,2.99816944,0.22500114,0,0,0
7665,2012,L,US,AS,H5,171.648,27.83137456,25.4492516,120.8913989,0,0,0,0,95.90723632,3.10613838,0,1.88297179,4.55479024
7666,2012,L,US,AS,I7,38.551,0.31693134,0.7442976,4.13428504,0,0,0,0,23.72018754,0.49500216,0,0.14484389,0.1495416
7667,2012,L,US,AS,I9,81.045,1.20382372,6.7268512,20.00291504,0,0,0,0,72.94314776,0.90000369,0,1.15875173,0.4486248
7668,2012,L,US,AS,JV,2.544,0.04043314,0.041726,0.1643188,0,0,0,0,0,0,0,0,0
7669,2012,L,US,AS,TV,6.607,0.06782116,1.2359824,5.12396786,0,0,0,0,0.83334314,0.04499988,0,0,0
7670,2012,L,US,HW,HW,3711.083,33.53030275,207.119641,1028.198859,0,0,0,0,97.0878096,54.51157742,0.35643564,71.3562575,172.6476526
7671,2012,L,US,HW,I4,34.804,0.7829338,0.77361408,10.2995328,0,0,0,0,2.9944656,1.36708756,0,1.06059976,0.2851496
7672,2012,L,US,HW,I5,3394.704,59.13482735,202.9421376,1048.391848,0,0,0,0,199.2971184,99.05981376,0,55.47058341,52.78529408
7673,2012,L,US,HW,I6,4921.23,12.6887113,106.4595514,1439.202731,0,0,0,0,77.5648944,56.19945164,0.64356436,71.73345025,626.6902573
7674,2012,L,US,HW,JT,453.64,7.33157775,29.337264,109.5664188,0,0,0,0,102.9295392,13.73582348,0,8.35906786,7.81334902
7675,2012,L,US,HW,PY,84.36,1.53164705,29.367792,24.3406104,0,0,0,0,0.1261728,1.1262484,0,1.02004122,1.77828876
7676,2012,L,VN,,VN,20290,0,12456,3761,0,0,0,0,15,130,146,0,372
7677,2012,L,VU,,CK,3318.174,293.6821809,587.4976701,484.6046192,0,0,0,0,3262.518182,135.4740641,12.85539192,14.68684655,40.1533542
7678,2012,L,VU,,FJ,2.354,0,0.4218491,0.14441814,0,0,0,0,1.36164303,0,0,0,0.20059914
7679,2012,L,VU,,GL,85.577,1.17252831,13.1614377,28.31628024,0,0.007675313,0.086154129,0.185356989,9.97588383,0.56497108,0.12665412,0,0.46806537
7680,2012,L,VU,,H4,143.343,1.13626407,22.7487206,32.45637447,0,0,0,0,35.91882756,14.32074346,0.0571986,0,2.99227725
7681,2012,L,VU,,H5,236.445,0.15109791,23.8979288,55.21963311,0,0,0,0,39.82603911,3.51432778,0.90455544,0.52168519,6.54846348
7682,2012,L,VU,,I2,982.86,2.90231031,333.3232513,123.6466428,0,0,0,0,270.5007429,70.18833985,0.05107014,1.49998564,10.60391745
7683,2012,L,VU,,I3,3.58,0,0,1.38644856,0,0,0,0,0.11309298,0,0,0,0
7684,2012,L,VU,,I4,290.26,0.31428699,16.5540482,81.63556938,0,0,0,0,62.12950161,0.97916842,0.63694764,2.85861184,2.21216688
7685,2012,L,VU,,I5,1379.371,1.7902224,54.5951499,309.8784375,0,0,0,0,302.6553674,12.37681014,1.00301886,5.08334743,29.95509312
7686,2012,L,VU,,I6,884.96,0.20549427,59.2852413,215.8153796,0,0,0,0,1630.089546,1.24428758,0.67780368,21.3711511,22.54628004
7687,2012,L,VU,,I7,1861.931,0,26.74216,147.9997486,0,0,0,0,1687.425557,6.06304288,0,23.79558605,26.401137
7688,2012,L,VU,,I8,186.384,0.10879272,22.5237359,6.30038655,0,0,0,0,62.49070674,3.90480913,0,0.01682858,1.66609026
7689,2012,L,VU,,I9,218.228,0.07252848,13.8708899,19.82066913,0,0,0,0,99.2945712,8.14419857,0,0.05497294,2.10629523
7690,2012,L,VU,,LN,470.223,0.12692175,96.9863126,235.76242,0,0,0,0,67.25073168,18.49745399,0.38731644,6.82790838,28.40490255
7691,2012,L,VU,,PX,31.3,0.05439636,2.0452891,14.33385531,0,0,0,0,0.63701352,0.37015211,0,0.06170453,0.26746623
7692,2012,L,VU,,SB,2308.608,2.82615726,677.721753,205.3351698,0,0,0,0,919.3128612,97.01803351,0.26556498,0.89640115,19.90951044
7693,2012,L,VU,,TV,534.705,3.65417838,62.8312758,139.1912315,0,0,0,0,51.35628564,52.49979908,0.36647982,0.847038,10.58720121
7694,2012,L,VU,,VU,1294.488,0.80263677,215.7932867,49.1527161,0,0,0,0,374.1433575,11.83979395,0.66799836,0.47793104,7.97717802
7695,2012,L,WF,,WF,0,0,0,0,0,0,0,0,0,0,0,0,0
7696,2012,L,WS,,WS,4594.769,27,234,54,0,0,0,0,2038,11,10,3,5
7697,2012,O,AU,,AU,0,1,5,8,0,0,0,0,0,0,0,0,0
7698,2012,O,ID,,ID,0,109732,55227,8565,0,78685.61714,39601.67114,6141.711723,0,0,0,0,0
7699,2012,O,JP,,JP,0,592,482,146,0,0,0,0,177,88,0,148,300
7700,2012,O,KI,,GL,0,8310,1672,0,0,0,0,0,0,0,0,0,0
7701,2012,O,NU,,NU,0,0,0,0,0,0,0,0,0,0,0,0,0
7702,2012,O,NZ,,NZ,0,0,0,0,0,0,0,0,0,0,0,0,0
7703,2012,O,PF,PM,PF,0,788,637,0,0,0,0,0,248,253,0,0,0
7704,2012,O,PH,,PH,0,3078,1247,43,0,3078,1247,43,0,0,0,0,0
7705,2012,P,ID,,ID,0,100857,30631,1817,0,71873.61636,21828.53687,1294.846772,0,0,0,0,0
7706,2012,P,JP,CS,JP,0,9930,1994,71,0,0,0,0,92,0,0,0,0
7707,2012,P,JP,DW,FM,0,2482.000066,9.50000027,8.10000204,0,0,0,0,0,0,0,0,0
7708,2012,P,JP,DW,GL,0,50.99995428,0.99999561,0,0,0,0,0,0,0,0,0,0
7709,2012,P,JP,DW,H4,0,7.96169198,0,0.10082272,0,0,0,0,0,0,0,0,0
7710,2012,P,JP,DW,I1,0,58.153623,0.10119333,0.3024478,0,0,0,0,0,0,0,0,0
7711,2012,P,JP,DW,I2,0,68.63501898,9.71464363,1.00814576,0,0,0,0,0,0,0,0,0
7712,2012,P,JP,DW,I3,0,7273.610066,35.82272425,20.26388044,0,0,0,0,0,0,0,0,0
7713,2012,P,JP,DW,I4,0,4.0315264,0,0,0,0,0,0,0,0,0,0,0
7714,2012,P,JP,DW,I6,0,42144.48721,1606.861446,2006.224701,0,0,0,0,33650.66713,0,0,0,0
7715,2012,P,JP,DW,I7,0,656.7201887,0,0,0,0,0,0,14.33287375,0,0,0,0
7716,2012,P,JP,DW,MH,0,4517.399777,15.99999692,0,0,0,0,0,0,0,0,0,0
7717,2012,P,JP,DW,PW,0,1.99972872,0,0,0,0,0,0,0,0,0,0,0
7718,2012,P,KI,,GL,0,177,58,8,0,0,0,0,0,0,0,0,0
7719,2012,P,NZ,,NZ,0,0,0,0,0,0,0,0,0,0,0,0,0
7720,2012,P,PF,,PF,0,431,85,0,0,0,0,0,26,29,0,0,0
7721,2012,P,SB,,SB,0,1877,258,0,0,1569.100438,215.6781635,0,0,0,0,0,0
7722,2012,P,US,HW,HW,0,0,0,0,0,0,0,0,0,0,0,0,0
7723,2012,R,PH,,PH,0,23255,5590,655,0,18604,4472,524,0,60,60,0,0
7724,2012,R,TW,,TW,0,4054,0,0,0,0,0,0,0,0,0,0,0
7725,2012,S,CN,,FM,659.642,10963.645,2341.483,717.407,0,0,0,0,0,3.41741556,1.70870778,0,0
7726,2012,S,CN,,GL,173.265,2725.151,833.278,193.364,0,0,0,0,0,0.74625924,0.37312962,0,0
7727,2012,S,CN,,I1,2.475,0,0,0,0,0,0,0,0,0,0,0,0
7728,2012,S,CN,,I2,22.277,4.363,0.677,0.454,0,0,0,0,0,0.00172392,0.00086196,0,0
7729,2012,S,CN,,I3,1.238,20.46,0.375,0.043,0,0,0,0,0,0.00655068,0.00327534,0,0
7730,2012,S,CN,,NR,228.957,6436.074,565.824,746.144,0,0,0,0,0,2.23343376,1.11671688,0,0
7731,2012,S,CN,,PG,1092.804,17619.323,4718.715,840.981,9.90080424,28.80543298,7.714520511,1.374900831,0,5.49359868,2.74679934,0,0
7732,2012,S,CN,,SB,23.515,331.93,59.403,16.913,0,0,0,0,0,0.09757056,0.04878528,0,0
7733,2012,S,CN,,TV,1.238,6.941,2.608,1.44,0,0,0,0,0,0.00344772,0.00172386,0,0
7734,2012,S,EC,,GL,37.499,1227.295742,299.2101693,535.6733516,0,0,0,0,0,0.33802816,0.33802816,0,0
7735,2012,S,EC,,H4,1.136,4.80159426,1.3788507,2.46854436,0,0,0,0,0,0.00132248,0.00132248,0,0
7736,2012,S,EC,,I4,6.818,240.0813105,41.3654592,74.05622016,0,0,0,0,0,0.06612444,0.06612444,0,0
7737,2012,S,EC,,I5,90.907,1710.339436,514.3105695,920.7657186,0,0,0,0,0,0.47107056,0.47107056,0,0
7738,2012,S,EC,,LN,289.765,6272.845032,1758.03214,3147.389578,0,0,0,0,0,1.72769952,1.72769952,0,0
7739,2012,S,EC,,PX,127.27,3635.791659,372.2891637,666.5060368,0,0,0,0,0,1.0013886,1.0013886,0,0
7740,2012,S,EC,,TK,27.272,882.5390375,66.1847409,118.4899633,0,0,0,0,0,0.24307348,0.24307348,0,0
7741,2012,S,EC,,TV,23.863,549.3060431,37.2289071,66.65058708,0,0,0,0,0,0.15129272,0.15129272,0,0
7742,2012,S,EP,,I5,28.36,367,37,305,0,0,0,0,0,0,0,0,0
7743,2012,S,ES,,GL,101.094,3814.352522,998.2896475,1277.810749,0,0,0,0,0,1.12033068,0.37344356,0,0
7744,2012,S,ES,,H4,22.241,721.884664,167.77979,214.7581312,0,0,0,0,0,0.212028,0.070676,0,0
7745,2012,S,ES,,H5,123.334,4819.430346,625.818524,801.0477107,0,0,0,0,0,1.41553662,0.47184554,0,0
7746,2012,S,ES,,I4,151.64,2654.805925,1094.763001,1401.296641,0,0,0,0,0,0.77975502,0.25991834,0,0
7747,2012,S,ES,,I5,143.553,3240.757978,941.244488,1204.792945,0,0,0,0,0,0.95185764,0.31728588,0,0
7748,2012,S,ES,,LN,144.564,2206.846033,447.133094,572.3303603,0,0,0,0,0,0.6481827,0.2160609,0,0
7749,2012,S,ES,,PX,96.039,2818.542882,869.0992195,1112.447001,0,0,0,0,0,0.82784694,0.27594898,0,0
7750,2012,S,ES,,TK,2.022,151.3794469,5.8722875,7.516528,0,0,0,0,0,0.04446234,0.01482078,0,0
7751,2012,S,ES,,TV,2.022,0,0,0,0,0,0,0,0,0,0,0,0
7752,2012,S,FM,,FM,593.298,8443.064,1765.497,805.764,0,0,0,0,0,2.90665233,0.96888411,0,0
7753,2012,S,FM,,GL,282.876,6236.271,1093.128,137.222,9.53515592,154.8237624,27.13836357,3.406719547,0,1.57845177,0.52615059,0,0
7754,2012,S,FM,,GU,1.06,0,0,0,0,0,0,0,0,0,0,0,0
7755,2012,S,FM,,H4,6.357,286.834,152.878,0,0,0,0,0,0,0.05746644,0.01915548,0,0
7756,2012,S,FM,,I2,3.179,0,0,0,0,0,0,0,0,0,0,0,0
7757,2012,S,FM,,I3,1.06,0,0,0,0,0,0,0,0,0,0,0,0
7758,2012,S,FM,,JP,1.054,0,0,0,0,0,0,0,0,0,0,0,0
7759,2012,S,FM,,MH,36.022,918.244,379.246,133.929,0,0,0,0,0,0.31591413,0.10530471,0,0
7760,2012,S,FM,,NR,78.4,1892.907,311.256,183.921,0,0,0,0,0,0.61912521,0.20637507,0,0
7832,2012,S,NZ,,SB,17,210.967,23.36,6.477,0,0,0,0,0,0.11801713,0.02145766,0,0
7761,2012,S,FM,,PG,382.465,5602.83,1588.883,457.922,2.118932593,7.583689816,2.150626706,0.619818629,0,1.99196811,0.66398937,0,0
7762,2012,S,FM,,PW,4.238,37.347,0.723,0.145,0,0,0,0,0,0.01209816,0.00403272,0,0
7763,2012,S,FM,,PX,5.297,31.16,16.608,0,0,0,0,0,0,0.01512279,0.00504093,0,0
7764,2012,S,FM,,SB,146.206,4274.188,522.548,261.565,0,0,0,0,0,1.30781511,0.43593837,0,0
7765,2012,S,FM,,TV,32.843,579.023,101.522,18.375,0,0,0,0,0,0.19538586,0.06512862,0,0
7766,2012,S,ID,ID,ID,5831.993,69058,25755,1940,0,45078.66532,16811.97002,1266.36466,0,250,110,0,0
7767,2012,S,JP,CS,JP,12.2,59,1,1,0,0,0,0,13,0,0,0,0
7768,2012,S,JP,DW,CN,0,0,0,0,0,0,0,0,0,0,0,0,0
7769,2012,S,JP,DW,FM,2030.38,58579.575,5193.26,980.511,0,0,0,0,0,0,0,0,0
7770,2012,S,JP,DW,GL,603.361,19042.119,4051.047,371.404,0,0,0,0,0,0,0,0,0
7771,2012,S,JP,DW,I1,1.111,32,3,0,0,0,0,0,0,0,0,0,0
7772,2012,S,JP,DW,I2,0,0,0,0,0,0,0,0,0,0,0,0,0
7773,2012,S,JP,DW,I6,599.65,21006.442,289.503,362.204,0,0,0,0,0,0,0,0,0
7774,2012,S,JP,DW,JP,288.704,4546.052,5603.865,277.503,0,0,0,0,0,0,0,0,0
7775,2012,S,JP,DW,KR,8.279,299.003,0,0,0,0,0,0,0,0,0,0,0
7776,2012,S,JP,DW,MH,14.37,694.008,43,17.7,0,0,0,0,0,0,0,0,0
7777,2012,S,JP,DW,NR,92.834,2210.025,693.708,114.801,0,0,0,0,0,0,0,0,0
7778,2012,S,JP,DW,PG,2629.057,85102.281,12505.044,1342.115,0,0,0,0,0,0,0,0,0
7779,2012,S,JP,DW,PW,22.595,473.005,212.002,10,0,0,0,0,0,0,0,0,0
7780,2012,S,JP,DW,SB,54.083,1387.516,147.802,16.5,0,0,0,0,0,0,0,0,0
7781,2012,S,KI,,CK,1.11,0,0,0,0,0,0,0,0,0,0,0,0
7782,2012,S,KI,,FJ,2.221,0,0,0,0,0,0,0,0,0,0,0,0
7783,2012,S,KI,,FM,238.77,4377.089,698.148,104.591,0,0,0,0,0,2.87419042,1.29802148,0,0
7784,2012,S,KI,,GL,531.958,14560.699,4536.616,486.421,7.77392782,101.4682855,31.61404871,3.389693373,0,8.67362516,3.91712104,0,0
7785,2012,S,KI,,H4,19.99,475.244,60.246,30.363,0,0,0,0,0,0.33391929,0.15080226,0,0
7786,2012,S,KI,,H5,115.498,2989.822,769.593,181.115,0,0,0,0,0,1.72341028,0.77831432,0,0
7787,2012,S,KI,,HB,1.11,122.716,18.116,16.708,0,0,0,0,0,0.0896892,0.0405048,0,0
7788,2012,S,KI,,I1,2.221,48.376,5.796,1.52,0,0,0,0,0,0.03449587,0.01557878,0,0
7789,2012,S,KI,,I2,7.774,48.046,5.469,2.025,0,0,0,0,0,0.02966638,0.01339772,0,0
7790,2012,S,KI,,I4,19.99,337.151,82.328,73.416,0,0,0,0,0,0.12694469,0.05732986,0,0
7791,2012,S,KI,,I5,17.769,1006.43,95.484,119.359,0,0,0,0,0,0.51812687,0.23399278,0,0
7792,2012,S,KI,,LN,46.643,1061.296,247.428,29.845,0,0,0,0,0,0.68232705,0.3081477,0,0
7793,2012,S,KI,,MH,21.1,396.292,94.229,65.068,0,0,0,0,0,0.27389678,0.12369532,0,0
7794,2012,S,KI,,NR,33.317,229.484,157.615,30.679,0,0,0,0,0,0.19800599,0.08942206,0,0
7795,2012,S,KI,,PG,380.922,9238.091,1392.536,164.058,5.552814271,0,0,0,0,6.02020775,2.7188035,0,0
7796,2012,S,KI,,PX,181.021,8427.763,1582.457,292.579,0,0,0,0,0,4.99499249,2.25580306,0,0
7797,2012,S,KI,,SB,52.197,797.109,189.824,21.235,1.11057469,0,0,0,0,0.52502623,0.23710862,0,0
7798,2012,S,KI,,TK,23.321,761.157,23.122,2.41,0,0,0,0,0,0.48570087,0.21934878,0,0
7799,2012,S,KI,,TV,154.367,5224.335,673.817,77.674,0,0,0,0,0,3.41577468,1.54260792,0,0
7800,2012,S,KR,,FM,504.409,17014.923,3576.449,535.048,0,0,0,0,0,7.6229479,2.3125797,0,0
7801,2012,S,KR,,GL,1881.591,58381.336,32311.427,1771.429,3.139434584,34.34697181,19.00949428,1.042169058,0,25.95491692,7.87396356,0,0
7802,2012,S,KR,,H4,9.418,138.416,14.926,2.585,0,0,0,0,0,0.06914944,0.02097792,0,0
7803,2012,S,KR,,H5,3.139,0,0,0,0,0,0,0,0,0,0,0,0
7804,2012,S,KR,,I2,4.186,0,0,0,0,0,0,0,0,0,0,0,0
7805,2012,S,KR,,I4,1.047,0,0,0,0,0,0,0,0,0,0,0,0
7806,2012,S,KR,,I5,1.047,0,0,0,0,0,0,0,0,0,0,0,0
7807,2012,S,KR,,LN,36.627,2056.928,165.767,11.419,0,0,0,0,0,0.96809216,0.29369088,0,0
7808,2012,S,KR,,MH,3.139,0,0,0,0,0,0,0,0,0,0,0,0
7809,2012,S,KR,,NR,80.58,1460.604,598.392,41.827,0,0,0,0,0,0.69238707,0.21005001,0,0
7810,2012,S,KR,,PG,1467.18,51407.502,11349.086,827.998,6.278943528,439.7417513,97.08051858,7.08272677,0,22.70730069,6.88873167,0,0
7811,2012,S,KR,,PX,683.359,31969.717,3978.746,349.953,0,0,0,0,0,13.99272863,4.24498509,0,0
7812,2012,S,KR,,SB,659.29,18093.822,4138.515,630.747,1.046491017,0,0,0,0,8.18417389,2.48283927,0,0
7813,2012,S,KR,,TK,37.674,1496.508,1.526,0.872,0,0,0,0,0,0.66472676,0.20165868,0,0
7814,2012,S,KR,,TV,463.595,16745.125,2856.073,262.317,0,0,0,0,0,8.14357654,2.47052322,0,0
7815,2012,S,MH,,FM,111.551,3376.066,442.192,205.217,0,0,0,0,0,5.77189297,0.45396911,0,0
7816,2012,S,MH,,GL,945.198,29607.05,7535.934,2765.155,12.94788932,284.3877564,72.38571093,26.56043836,0,43.33779261,3.40859043,0,0
7817,2012,S,MH,,I2,0.996,0,0,0,0,0,0,0,0,0,0,0,0
7818,2012,S,MH,,MH,415.329,10287.865,1274.737,1217.215,0,0,0,0,0,18.68711106,1.46977278,0,0
7819,2012,S,MH,,NR,242.026,6005.616,841.857,548.852,0,0,0,0,0,10.74333418,0.84498134,0,0
7820,2012,S,MH,,PG,190.235,5229.971,945.356,156.088,0.995994366,0,0,0,0,6.15524623,0.48412049,0,0
7821,2012,S,MH,,PX,3.984,9.772,38.03,0.466,0,0,0,0,0,0,0,0,0
7822,2012,S,MH,,SB,37.848,1006.405,140.281,37.218,0,0,0,0,0,1.73723728,0.13663664,0,0
7823,2012,S,MH,,TV,41.832,1503.883,262.214,157.546,0,0,0,0,0,2.56738567,0.20192921,0,0
7824,2012,S,NZ,,GL,99,1336.513,651.496,28.383,0.999999,0,0,0,0,0.70073377,0.12740614,0,0
7825,2012,S,NZ,,H4,37,311.556,155.523,28.796,0,0,0,0,0,0.21709391,0.03947162,0,0
7826,2012,S,NZ,,H5,51,1099.832,81.646,20.076,0,0,0,0,0,0.65093633,0.11835206,0,0
7827,2012,S,NZ,,I5,1,0,0,0,0,0,0,0,0,0,0,0,0
7828,2012,S,NZ,,LN,26,917.703,39.225,0,0,0,0,0,0,0.53050129,0.09645478,0,0
7829,2012,S,NZ,,MH,2,6.711,1.339,0.549,0,0,0,0,0,0.00518122,0.00094204,0,0
7830,2012,S,NZ,,NZ,268,9203.573,0.193,0,0,0,0,0,0,5.54542219,1.00825858,0,0
7970,2013,L,CN,,IW,1,0,0.05,0.02,0,0,0,0,0.5,0,0,0,0
7833,2012,S,NZ,,TK,32,424.236,42.325,21.686,0,0,0,0,0,0.27944147,0.05080754,0,0
7834,2012,S,NZ,,TV,158,2613.939,390.896,120.452,0,0,0,0,0,1.76685993,0.32124726,0,0
7835,2012,S,PG,,FM,581.296,12085.48,2593.057,318.032,0,0,0,0,0,5.96913008,2.66190936,0,0
7836,2012,S,PG,,GL,1144.458,31740.259,10606.727,1231.26,11.08190126,43.90583369,14.67212954,1.703183858,0,14.02216676,6.25312842,0,0
7837,2012,S,PG,,I1,11.081,58.708,3.799,1.258,0,0,0,0,0,0.02967918,0.01323531,0,0
7838,2012,S,PG,,I2,28.208,0,0,0,0,0,0,0,0,0,0,0,0
7839,2012,S,PG,,I3,1.008,0,0,0,0,0,0,0,0,0,0,0,0
7840,2012,S,PG,,ID,36.211,14.985,11.036,2.439,0,0,0,0,0,0.01017574,0.00453783,0,0
7841,2012,S,PG,,MH,63.469,814.936,261.007,72.304,0,0,0,0,0,0.37353424,0.16657608,0,0
7842,2012,S,PG,,NR,258.913,5271.028,1032.619,460.445,0,0,0,0,0,2.938244,1.310298,0,0
7843,2012,S,PG,,PG,7246.552,100784.644,55241.839,4681.256,3690.271098,39357.39171,21572.47979,1828.076369,0,47.12926874,21.01710633,0,0
7844,2012,S,PG,,PH,6.035,0,0,0,0,0,0,0,0,0,0,0,0
7845,2012,S,PG,,PW,18.134,3.655,0.869,0.031,0,0,0,0,0,0.0021201,0.00094545,0,0
7846,2012,S,PG,,PX,4.029,76.779,0.542,0.108,0,0,0,0,0,0.03603874,0.01607133,0,0
7847,2012,S,PG,,SB,133.99,2551.545,818.088,123.826,0,0,0,0,0,1.33980552,0.59748084,0,0
7848,2012,S,PG,,TV,145.072,4502.283,579.121,219.046,0,0,0,0,0,2.1498369,0.95871105,0,0
7849,2012,S,PH,DW,FM,2.299,16.295,13.308,3.855,0,0,0,0,0,0.01253835,0.00638316,0,0
7850,2012,S,PH,DW,ID,6.897,97.371,80.688,11.536,0,0,0,0,0,0.0990979,0.05044984,0,0
7851,2012,S,PH,DW,PG,5314.126,61628.831,42299.361,4482.229,3930.131498,44188.8413,30329.30724,3213.828702,0,54.01840125,27.500277,0,0
7852,2012,S,PH,DW,SB,263.235,973.307,649.382,71.838,235.6470507,924.61837,616.8973678,68.24438174,0,0.86996305,0.44289028,0,0
